year,location_code,hs_product_code,normalized_distance,normalized_pci,product_status,rank,hs4_desc,hs2_code,hs2_desc
2012,DOM,1212,2.183934576110471,-1.9415089221477912,absent,31,"Locust beans, seaweeds and other algae, sugar beet, sugar cane; fresh, dried, whether or not ground; fruit stones, kernels and other vegetable products (including unroasted chicory roots) used primarily for human consumption, n.e.s.",12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
2013,DOM,1212,2.5057319342668745,-2.006342927666791,absent,15,"Locust beans, seaweeds and other algae, sugar beet, sugar cane; fresh, dried, whether or not ground; fruit stones, kernels and other vegetable products (including unroasted chicory roots) used primarily for human consumption, n.e.s.",12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
2015,DOM,1212,2.6497594350468368,-2.0489030233898817,absent,14,"Locust beans, seaweeds and other algae, sugar beet, sugar cane; fresh, dried, whether or not ground; fruit stones, kernels and other vegetable products (including unroasted chicory roots) used primarily for human consumption, n.e.s.",12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
2016,DOM,1212,2.73465936420978,-1.9350411924423008,absent,10,"Locust beans, seaweeds and other algae, sugar beet, sugar cane; fresh, dried, whether or not ground; fruit stones, kernels and other vegetable products (including unroasted chicory roots) used primarily for human consumption, n.e.s.",12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
2017,DOM,1212,2.983776573624877,-1.9540742339680817,absent,6,"Locust beans, seaweeds and other algae, sugar beet, sugar cane; fresh, dried, whether or not ground; fruit stones, kernels and other vegetable products (including unroasted chicory roots) used primarily for human consumption, n.e.s.",12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
2018,DOM,1212,2.7014251207755247,-1.8516712552174857,absent,10,"Locust beans, seaweeds and other algae, sugar beet, sugar cane; fresh, dried, whether or not ground; fruit stones, kernels and other vegetable products (including unroasted chicory roots) used primarily for human consumption, n.e.s.",12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
2019,DOM,1212,2.7098400326749448,-1.8858834449568256,absent,10,"Locust beans, seaweeds and other algae, sugar beet, sugar cane; fresh, dried, whether or not ground; fruit stones, kernels and other vegetable products (including unroasted chicory roots) used primarily for human consumption, n.e.s.",12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
2020,DOM,1212,2.4199391615158645,-1.9643576364564523,absent,27,"Locust beans, seaweeds and other algae, sugar beet, sugar cane; fresh, dried, whether or not ground; fruit stones, kernels and other vegetable products (including unroasted chicory roots) used primarily for human consumption, n.e.s.",12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
1996,DOM,1301,2.295705966849601,-2.231838448511502,NA,30,"Lac; natural gums, resins, gum-resins and balsams",13,"Lac; gums, resins and other vegetable saps and extracts"
1997,DOM,1301,2.161442532293592,-2.195127313177596,NA,42,"Lac; natural gums, resins, gum-resins and balsams",13,"Lac; gums, resins and other vegetable saps and extracts"
1999,DOM,1301,2.0624434096186812,-2.0890767137158184,NA,43,"Lac; natural gums, resins, gum-resins and balsams",13,"Lac; gums, resins and other vegetable saps and extracts"
2000,DOM,1301,2.3485854771584656,-2.2075407935193923,NA,26,"Lac; natural gums, resins, gum-resins and balsams",13,"Lac; gums, resins and other vegetable saps and extracts"
2001,DOM,1301,2.158727399394346,-2.1199716518240455,NA,38,"Lac; natural gums, resins, gum-resins and balsams",13,"Lac; gums, resins and other vegetable saps and extracts"
2002,DOM,1301,2.343508011435607,-1.7910452920683515,NA,27,"Lac; natural gums, resins, gum-resins and balsams",13,"Lac; gums, resins and other vegetable saps and extracts"
2003,DOM,1301,2.105240501949468,-1.9758479735850905,NA,33,"Lac; natural gums, resins, gum-resins and balsams",13,"Lac; gums, resins and other vegetable saps and extracts"
2004,DOM,1301,2.3523186025450498,-2.3352593843999494,NA,27,"Lac; natural gums, resins, gum-resins and balsams",13,"Lac; gums, resins and other vegetable saps and extracts"
2006,DOM,1301,2.2647758931176263,-2.2318370044322835,NA,26,"Lac; natural gums, resins, gum-resins and balsams",13,"Lac; gums, resins and other vegetable saps and extracts"
2007,DOM,1301,2.408854086444733,-2.35140285410797,NA,17,"Lac; natural gums, resins, gum-resins and balsams",13,"Lac; gums, resins and other vegetable saps and extracts"
2010,DOM,1301,2.021331084253666,-2.2038397768540987,NA,45,"Lac; natural gums, resins, gum-resins and balsams",13,"Lac; gums, resins and other vegetable saps and extracts"
2012,DOM,1301,2.4720331110500062,-2.6840848358243035,NA,14,"Lac; natural gums, resins, gum-resins and balsams",13,"Lac; gums, resins and other vegetable saps and extracts"
2013,DOM,1301,2.918855128500758,-2.6384904625215255,NA,9,"Lac; natural gums, resins, gum-resins and balsams",13,"Lac; gums, resins and other vegetable saps and extracts"
2014,DOM,1301,2.855099007515007,-2.5583106753926246,NA,9,"Lac; natural gums, resins, gum-resins and balsams",13,"Lac; gums, resins and other vegetable saps and extracts"
2015,DOM,1301,2.5690232640132087,-2.7461147516561675,NA,16,"Lac; natural gums, resins, gum-resins and balsams",13,"Lac; gums, resins and other vegetable saps and extracts"
2016,DOM,1301,2.1558120956580447,-2.4024991891503964,NA,34,"Lac; natural gums, resins, gum-resins and balsams",13,"Lac; gums, resins and other vegetable saps and extracts"
2017,DOM,1301,2.6868692181271814,-2.5780430649594903,NA,10,"Lac; natural gums, resins, gum-resins and balsams",13,"Lac; gums, resins and other vegetable saps and extracts"
2018,DOM,1301,2.7181777688308806,-2.7345815526578896,absent,9,"Lac; natural gums, resins, gum-resins and balsams",13,"Lac; gums, resins and other vegetable saps and extracts"
2019,DOM,1301,2.424251540354288,-2.618341928547186,absent,24,"Lac; natural gums, resins, gum-resins and balsams",13,"Lac; gums, resins and other vegetable saps and extracts"
2020,DOM,1301,2.8875537055208893,-3.05604955407485,absent,4,"Lac; natural gums, resins, gum-resins and balsams",13,"Lac; gums, resins and other vegetable saps and extracts"
1999,DOM,1404,2.9839761227682606,-2.281010091934024,NA,8,Vegetable products not elsewhere specified or included,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included
2000,DOM,1404,3.0497709121033023,-2.385352462111457,NA,8,Vegetable products not elsewhere specified or included,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included
2001,DOM,1404,2.953186584007359,-2.1882212231909053,NA,6,Vegetable products not elsewhere specified or included,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included
2002,DOM,1404,2.583760909405104,-1.9896081742951353,NA,15,Vegetable products not elsewhere specified or included,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included
2003,DOM,1404,3.143350505252328,-2.2085683083077834,NA,4,Vegetable products not elsewhere specified or included,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included
2004,DOM,1404,2.968018754559529,-2.0752018290761804,NA,7,Vegetable products not elsewhere specified or included,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included
2005,DOM,1404,3.041500524738948,-1.9858695801636908,NA,7,Vegetable products not elsewhere specified or included,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included
2006,DOM,1404,2.9617950262390647,-2.190454059566815,NA,5,Vegetable products not elsewhere specified or included,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included
2007,DOM,1404,2.870677247135735,-2.0959080731482564,NA,4,Vegetable products not elsewhere specified or included,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included
2009,DOM,1404,2.4699461769398057,-2.055265852099009,NA,14,Vegetable products not elsewhere specified or included,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included
2010,DOM,1404,2.5860170225152364,-2.0978756009461925,NA,9,Vegetable products not elsewhere specified or included,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included
2013,DOM,1404,2.9117574172341856,-2.1118510084753557,NA,10,Vegetable products not elsewhere specified or included,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included
2014,DOM,1404,2.9280690588120937,-1.9996254695991933,NA,7,Vegetable products not elsewhere specified or included,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included
2015,DOM,1404,2.935764127462057,-2.046329502176979,NA,5,Vegetable products not elsewhere specified or included,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included
2016,DOM,1404,2.6041170213485683,-1.9801437815951233,absent,12,Vegetable products not elsewhere specified or included,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included
2017,DOM,1404,2.573644714939589,-1.9721087557003096,NA,17,Vegetable products not elsewhere specified or included,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included
2018,DOM,1404,2.507776322020252,-1.7523267628697528,NA,14,Vegetable products not elsewhere specified or included,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included
2019,DOM,1404,2.280747404827027,-1.69782127644868,NA,30,Vegetable products not elsewhere specified or included,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included
2020,DOM,1404,2.1907508478501883,-1.7885975934804088,NA,38,Vegetable products not elsewhere specified or included,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included
1995,DOM,1511,2.6003533257936144,-2.682524816701385,NA,17,"Palm oil and its fractions; whether or not refined, but not chemically modified",15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes
1996,DOM,1511,2.8721546778892337,-2.7222461104820987,NA,13,"Palm oil and its fractions; whether or not refined, but not chemically modified",15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes
1997,DOM,1511,2.576128928737297,-2.9443203017678985,NA,20,"Palm oil and its fractions; whether or not refined, but not chemically modified",15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes
1998,DOM,1511,2.4218032746814613,-2.673455735679813,NA,27,"Palm oil and its fractions; whether or not refined, but not chemically modified",15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes
1999,DOM,1511,2.394109095324438,-2.49740213235631,NA,25,"Palm oil and its fractions; whether or not refined, but not chemically modified",15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes
2000,DOM,1511,2.1561995810038925,-2.3698216672821415,NA,39,"Palm oil and its fractions; whether or not refined, but not chemically modified",15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes
2001,DOM,1511,2.5116725753746225,-2.0463878379144513,NA,18,"Palm oil and its fractions; whether or not refined, but not chemically modified",15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes
2002,DOM,1511,2.5354449321898818,-2.4922297043234782,NA,19,"Palm oil and its fractions; whether or not refined, but not chemically modified",15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes
2003,DOM,1511,2.151301870355694,-2.468989055454456,NA,31,"Palm oil and its fractions; whether or not refined, but not chemically modified",15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes
2004,DOM,1511,2.3189798190117106,-2.466114568955218,NA,30,"Palm oil and its fractions; whether or not refined, but not chemically modified",15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes
2005,DOM,1511,2.370692869968907,-2.160456436584615,NA,24,"Palm oil and its fractions; whether or not refined, but not chemically modified",15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes
2006,DOM,1511,2.380394635507847,-2.475654705832468,NA,15,"Palm oil and its fractions; whether or not refined, but not chemically modified",15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes
2007,DOM,1511,2.2022497316038274,-2.342239494111135,NA,29,"Palm oil and its fractions; whether or not refined, but not chemically modified",15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes
2008,DOM,1511,2.375685991714545,-2.3490469175313224,NA,17,"Palm oil and its fractions; whether or not refined, but not chemically modified",15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes
2009,DOM,1511,2.477928051221303,-2.292563807397491,NA,12,"Palm oil and its fractions; whether or not refined, but not chemically modified",15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes
2010,DOM,1511,2.1656213286520223,-2.337822861526071,NA,29,"Palm oil and its fractions; whether or not refined, but not chemically modified",15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes
